t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
17.14,1.7283000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,11.92265755205313,27.692307692307693,90.0,89.45054945054945,0.0,-0.13186813186813187
17.16,1.7302000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.64614121514371,25.23076923076923,90.0,89.45054945054945,0.0,-0.13186813186813187
17.18,1.7321,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.044489547038257,22.857142857142858,90.0,89.45054945054945,0.0,-0.3076923076923077
17.2,1.734,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.148320102856038,20.571428571428573,90.0,89.45054945054945,0.0,-0.3076923076923077
17.22,1.7359,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.95502508745015,18.46153846153846,90.0,89.45054945054945,0.0,-0.3076923076923077
17.24,1.7378,0.0,0.17582417582417584,-20.0,-19.428571428571427,12.42864065213757,16.703296703296704,90.0,89.45054945054945,0.0,-0.3076923076923077
17.26,1.7397000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,14.501302082182267,15.472527472527473,90.0,89.45054945054945,0.0,-0.3076923076923077
17.28,1.7416000000000003,0.0,0.08791208791208792,-20.0,-19.428571428571427,17.076234541818234,15.032967032967033,90.0,89.45054945054945,0.0,-0.3076923076923077
17.3,1.7435000000000003,0.0,0.08791208791208792,-20.0,-19.516483516483518,20.03215483253051,15.12087912087912,90.0,89.45054945054945,0.0,-0.3076923076923077
17.32,1.7454,0.0,0.08791208791208792,-20.0,-19.516483516483518,23.228890169167613,15.56043956043956,90.0,89.53846153846153,0.0,-0.3076923076923077
17.34,1.7473,0.0,0.08791208791208792,-20.0,-19.516483516483518,26.5139587213251,16.52747252747253,90.0,89.53846153846153,0.0,-0.3076923076923077
17.36,1.7492,0.0,0.17582417582417584,-20.0,-19.516483516483518,29.729806713691598,17.934065934065934,90.0,89.53846153846153,0.0,-0.3076923076923077
17.38,1.7511,0.0,0.17582417582417584,-20.0,-19.516483516483518,32.721360855404015,19.692307692307693,90.0,89.53846153846153,0.0,-0.3076923076923077
17.4,1.753,0.0,0.17582417582417584,-20.0,-19.516483516483518,35.34353477982691,21.626373626373628,90.0,89.45054945054945,0.0,-0.3076923076923077
17.42,1.7549000000000003,0.0,0.17582417582417584,-20.0,-19.516483516483518,37.468325294104204,23.824175824175825,90.0,89.45054945054945,0.0,-0.3076923076923077
17.44,1.7568000000000001,0.0,0.17582417582417584,-20.0,-19.516483516483518,38.99114902129109,26.285714285714285,90.0,89.45054945054945,0.0,-0.3076923076923077
17.46,1.7587000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,39.836102072509895,28.835164835164836,90.0,89.45054945054945,0.0,-0.3076923076923077
17.48,1.7606000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,39.959873464167174,31.296703296703296,90.0,89.45054945054945,0.0,-0.3076923076923077
17.5,1.7625000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,39.35410503598316,33.582417582417584,90.0,89.45054945054945,0.0,-0.3076923076923077
17.52,1.7644,0.0,0.08791208791208792,-20.0,-19.428571428571427,38.04606384036627,35.51648351648352,90.0,89.45054945054945,0.0,-0.3076923076923077
17.54,1.7663,0.0,0.08791208791208792,-20.0,-19.428571428571427,36.09757396563809,36.747252747252745,90.0,89.53846153846153,0.0,-0.3076923076923077
17.56,1.7682,0.0,0.17582417582417584,-20.0,-19.428571428571427,33.60223967389298,37.362637362637365,90.0,89.89010989010988,0.0,-0.3076923076923077
17.58,1.7701,0.0,0.17582417582417584,-20.0,-19.428571428571427,30.681076454553594,37.362637362637365,90.0,90.06593406593407,0.0,-0.13186813186813187
17.6,1.7720000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,27.476746917742474,37.010989010989015,90.0,89.89010989010988,0.0,0.13186813186813187
17.62,1.7739000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,24.14667031052337,36.13186813186813,90.0,89.62637362637362,0.0,-0.04395604395604396
17.64,1.7758000000000003,0.0,0.08791208791208792,-20.0,-19.428571428571427,20.85533410503988,34.9010989010989,90.0,89.45054945054945,0.0,-0.21978021978021978
17.66,1.7777,0.0,0.08791208791208792,-20.0,-19.428571428571427,17.766180383843242,33.31868131868132,90.0,89.45054945054945,0.0,-0.3076923076923077
17.68,1.7796,0.0,0.08791208791208792,-20.0,-19.428571428571427,15.03346614150273,31.384615384615383,90.0,89.45054945054945,0.0,-0.21978021978021978
17.7,1.7815,0.0,0.08791208791208792,-20.0,-19.428571428571427,12.794503485514964,29.274725274725274,90.0,89.45054945054945,0.0,-0.13186813186813187
17.72,1.7834,0.0,0.08791208791208792,-20.0,-19.428571428571427,11.162672352872425,26.813186813186814,90.0,89.45054945054945,0.0,0.04395604395604396
17.74,1.7852999999999999,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.221565064712692,24.35164835164835,90.0,89.45054945054945,0.0,0.04395604395604396
